Image_Name,Label
Training_86437620.jpg,1
augmented_1843_Training_60163016.jpg,1
augmented_1576_Training_25910578.jpg,1
Training_54521994.jpg,1
augmented_2308_Training_45549922.jpg,1
Training_44573304.jpg,1
Training_19831194.jpg,1
augmented_801_Training_17597088.jpg,1
Training_30974770.jpg,1
Training_45192742.jpg,1
augmented_534_Training_26484498.jpg,1
augmented_2052_Training_32281078.jpg,1
Training_3553457.jpg,1
Training_40789081.jpg,1
Training_23589370.jpg,1
Training_14829055.jpg,1
augmented_1256_Training_29807891.jpg,1
Training_2212223.jpg,1
Training_63282942.jpg,1
Training_9497314.jpg,1
Training_46855669.jpg,1
augmented_393_Training_73514241.jpg,1
Training_90878270.jpg,1
Training_88418435.jpg,1
Training_40179667.jpg,1
Training_86063910.jpg,1
Training_23298768.jpg,1
Training_82283367.jpg,1
Training_72389603.jpg,1
Training_56548626.jpg,1
augmented_990_Training_22461709.jpg,1
Training_72102844.jpg,1
Training_94497644.jpg,1
Training_11671760.jpg,1
augmented_2265_Training_45793072.jpg,1
Training_87868453.jpg,1
Training_90092982.jpg,1
Training_19310993.jpg,1
Training_80481807.jpg,1
Training_20607704.jpg,1
Training_15544280.jpg,1
Training_94586991.jpg,1
Training_62172061.jpg,1
Training_68256652.jpg,1
augmented_481_Training_89616600.jpg,1
Training_47284722.jpg,1
Training_36415338.jpg,1
Training_29720698.jpg,1
Training_81237423.jpg,1
Training_15213801.jpg,1
Training_29567219.jpg,1
Training_23338509.jpg,1
Training_79347036.jpg,1
Training_55198820.jpg,1
augmented_1238_Training_59395011.jpg,1
Training_64897521.jpg,1
Training_99604040.jpg,1
Training_46025533.jpg,1
Training_56158832.jpg,1
Training_26325609.jpg,1
Training_20450431.jpg,1
Training_40829362.jpg,1
Training_67405401.jpg,1
Training_18739978.jpg,1
augmented_1366_Training_9648154.jpg,1
Training_94320672.jpg,1
Training_48873896.jpg,1
Training_48037128.jpg,1
augmented_948_Training_63930728.jpg,1
augmented_2370_Training_95210158.jpg,1
Training_10631290.jpg,1
Training_60883262.jpg,1
Training_81230199.jpg,1
Training_11324743.jpg,1
Training_19744462.jpg,1
Training_13617075.jpg,1
Training_72896318.jpg,1
augmented_333_Training_69939023.jpg,1
augmented_1765_Training_24647339.jpg,1
augmented_1632_Training_21279589.jpg,1
augmented_1343_Training_69784078.jpg,1
Training_69755939.jpg,1
augmented_879_Training_21368742.jpg,1
augmented_914_Training_49835051.jpg,1
Training_99231740.jpg,1
Training_93896404.jpg,1
Training_97984285.jpg,1
augmented_1670_Training_30335000.jpg,1
Training_97677728.jpg,1
Training_38247835.jpg,1
Training_24358702.jpg,1
Training_18037273.jpg,1
augmented_214_Training_39871706.jpg,1
augmented_1102_Training_28658585.jpg,1
augmented_104_Training_27035614.jpg,1
augmented_926_Training_54904140.jpg,1
Training_77901137.jpg,1
Training_24453418.jpg,1
Training_37928533.jpg,1
Training_23680663.jpg,1
Training_16854360.jpg,1
augmented_2282_Training_3560818.jpg,1
Training_42341920.jpg,1
Training_55501548.jpg,1
Training_64110740.jpg,1
augmented_1043_Training_81889136.jpg,1
Training_21248495.jpg,1
augmented_594_Training_21226616.jpg,1
Training_69845699.jpg,1
augmented_701_Training_23984185.jpg,1
augmented_53_Training_94320672.jpg,1
Training_38845600.jpg,1
Training_7421898.jpg,1
augmented_1298_Training_74470648.jpg,1
augmented_1855_Training_15858912.jpg,1
augmented_202_Training_73374075.jpg,1
Training_17254704.jpg,1
Training_17487707.jpg,1
Training_12443831.jpg,1
Training_39815295.jpg,1
Training_60542841.jpg,1
Training_81295451.jpg,1
augmented_760_Training_8377237.jpg,1
augmented_1429_Training_68408675.jpg,1
Training_11147314.jpg,1
augmented_2163_Training_3097492.jpg,1
augmented_1355_Training_48511031.jpg,1
augmented_1666_Training_17994608.jpg,1
Training_47291918.jpg,1
augmented_930_Training_80488173.jpg,1
Training_35561274.jpg,1
augmented_717_Training_39724319.jpg,1
augmented_902_Training_39156884.jpg,1
augmented_1447_Training_15318473.jpg,1
Training_83065822.jpg,1
Training_79758901.jpg,1
Training_85876404.jpg,1
Training_93425327.jpg,1
Training_42743536.jpg,1
augmented_817_Training_23245687.jpg,1
Training_3800733.jpg,1
Training_88851735.jpg,1
Training_47927277.jpg,1
Training_38033922.jpg,1
Training_71353503.jpg,1
augmented_1489_Training_59683693.jpg,1
augmented_1624_Training_42544040.jpg,1
augmented_325_Training_56963983.jpg,1
Training_24173477.jpg,1
Training_86979529.jpg,1
Training_27035614.jpg,1
Training_32633288.jpg,1
Training_98804348.jpg,1
Training_79168469.jpg,1
Training_90711542.jpg,1
Training_2653329.jpg,1
augmented_188_Training_29721829.jpg,1
augmented_2175_Training_76093170.jpg,1
augmented_1773_Training_49922991.jpg,1
Training_46117185.jpg,1
augmented_150_Training_84319707.jpg,1
Training_17025435.jpg,1
Training_74136066.jpg,1
Training_95741742.jpg,1
augmented_458_Training_1198552.jpg,1
Training_69615702.jpg,1
augmented_2273_Training_46335890.jpg,1
augmented_1451_Training_5887567.jpg,1
Training_21706684.jpg,1
augmented_936_Training_8536806.jpg,1
Training_8583896.jpg,1
Training_11108167.jpg,1
Training_97858073.jpg,1
augmented_385_Training_95873842.jpg,1
augmented_1240_Training_24373719.jpg,1
augmented_2366_Training_13672852.jpg,1
Training_49940595.jpg,1
Training_14868627.jpg,1
Training_60237277.jpg,1
Training_11981883.jpg,1
augmented_1560_Training_19097429.jpg,1
Training_4813298.jpg,1
augmented_522_Training_72399943.jpg,1
augmented_582_Training_55642420.jpg,1
Training_42136696.jpg,1
augmented_986_Training_62554095.jpg,1
Training_23298191.jpg,1
Training_18299440.jpg,1
augmented_2044_Training_90005697.jpg,1
Training_48011500.jpg,1
Training_1419284.jpg,1
Training_17656657.jpg,1
Training_49540691.jpg,1
Training_16908741.jpg,1
augmented_112_Training_74136066.jpg,1
Training_35170373.jpg,1
Training_20061962.jpg,1
Training_94162758.jpg,1
augmented_1157_Training_23814.jpg,1
Training_91565436.jpg,1
augmented_45_Training_99604040.jpg,1
Training_35212200.jpg,1
augmented_1114_Training_64707881.jpg,1
Training_24964205.jpg,1
Training_50468042.jpg,1
Training_21751051.jpg,1
Training_85778554.jpg,1
augmented_2231_Training_97061029.jpg,1
Training_63574486.jpg,1
augmented_1055_Training_54197036.jpg,1
Training_2155073.jpg,1
Training_41575034.jpg,1
Training_13414103.jpg,1
Training_45841589.jpg,1
augmented_497_Training_20928511.jpg,1
Training_887025.jpg,1
Training_22343480.jpg,1
Training_62352254.jpg,1
Training_78178750.jpg,1
augmented_1902_Training_96773010.jpg,1
augmented_755_Training_17695140.jpg,1
augmented_463_Training_71011588.jpg,1
augmented_371_Training_60954303.jpg,1
Training_84319707.jpg,1
Training_93622803.jpg,1
Training_47727445.jpg,1
Training_53692375.jpg,1
augmented_1787_Training_77355699.jpg,1
augmented_2324_Training_24217072.jpg,1
Training_30497842.jpg,1
Training_88107126.jpg,1
Training_56738542.jpg,1
Training_468124.jpg,1
Training_59224243.jpg,1
augmented_367_Training_88432750.jpg,1
Training_71527594.jpg,1
augmented_779_Training_42815150.jpg,1
Training_62521963.jpg,1
augmented_1594_Training_56574381.jpg,1
augmented_2137_Training_62120741.jpg,1
Training_71934607.jpg,1
augmented_1405_Training_22553469.jpg,1
Training_6558295.jpg,1
Training_24792612.jpg,1
Training_74023330.jpg,1
augmented_1608_Training_34734147.jpg,1
Training_95819643.jpg,1
augmented_1317_Training_87333609.jpg,1
Training_4564467.jpg,1
augmented_1817_Training_81128509.jpg,1
Training_75874059.jpg,1
Training_46180993.jpg,1
Training_44238215.jpg,1
augmented_421_Training_12780369.jpg,1
Training_10576214.jpg,1
Training_34790479.jpg,1
Training_59924452.jpg,1
augmented_576_Training_14625704.jpg,1
Training_8183490.jpg,1
augmented_1138_Training_97720927.jpg,1
Training_9955595.jpg,1
augmented_1998_Training_22658025.jpg,1
Training_94065793.jpg,1
augmented_2010_Training_25124851.jpg,1
augmented_698_Training_98534980.jpg,1
augmented_1301_Training_39389786.jpg,1
Training_11803117.jpg,1
Training_78818631.jpg,1
Training_38045490.jpg,1
augmented_972_Training_57350491.jpg,1
augmented_1079_Training_48915109.jpg,1
Training_934577.jpg,1
Training_86376977.jpg,1
Training_36571293.jpg,1
Training_21744893.jpg,1
augmented_1017_Training_52087395.jpg,1
Training_22830901.jpg,1
Training_77866797.jpg,1
augmented_1510_Training_35324101.jpg,1
Training_42389787.jpg,1
augmented_256_Training_68370333.jpg,1
Training_71902821.jpg,1
augmented_2197_Training_10444028.jpg,1
Training_90993617.jpg,1
Training_29721829.jpg,1
Training_13065054.jpg,1
Training_85452884.jpg,1
augmented_1940_Training_80981346.jpg,1
augmented_69_Training_24358702.jpg,1
augmented_1001_Training_20348785.jpg,1
Training_59846002.jpg,1
Training_36506741.jpg,1
augmented_1379_Training_53452835.jpg,1
Training_25618399.jpg,1
Training_11176123.jpg,1
Training_45678506.jpg,1
augmented_1879_Training_17876299.jpg,1
Training_41776962.jpg,1
augmented_238_Training_8956014.jpg,1
Training_90828917.jpg,1
Training_53106571.jpg,1
augmented_1198_Training_56310174.jpg,1
Training_25900681.jpg,1
Training_96925171.jpg,1
Training_33808249.jpg,1
augmented_2159_Training_16318047.jpg,1
Training_73374075.jpg,1
Training_98468801.jpg,1
Training_12671812.jpg,1
augmented_640_Training_97840014.jpg,1
Training_55146542.jpg,1
Training_78236652.jpg,1
Training_88214323.jpg,1
augmented_1212_Training_63003576.jpg,1
Training_50104811.jpg,1
augmented_2287_Training_9886218.jpg,1
Training_49956876.jpg,1
Training_61572314.jpg,1
Training_92637470.jpg,1
augmented_855_Training_20207669.jpg,1
augmented_1692_Training_54699230.jpg,1
Training_93138625.jpg,1
augmented_2068_Training_59672485.jpg,1
Training_6604778.jpg,1
